,H,L
1340,2.1284232855700047,5.2286930442906625
1341,2.1283794787056434,5.228992575472836
1342,2.128335722156384,5.229291990280555
1343,2.1282920158573306,5.229591288838847
1344,2.1282483597437,5.229890471272536
1345,2.1282047537508193,5.230189537706239
1346,2.1281611978141273,5.23048848826437
1347,2.128117691869173,5.230787323071138
1348,2.128074235851617,5.23108604225055
1349,2.1280308296972295,5.231384645926408
1350,2.1279874733418906,5.231683134222312
1351,2.1279441667215906,5.2319815072616604
1352,2.1279009097724293,5.232279765167649
1353,2.1278577024306156,5.2325779080632735
1354,2.127814544632468,5.232875936071326
1355,2.127771436314413,5.233173849314401
1356,2.127728377412987,5.233471647914891
1357,2.127685367864833,5.233769331994991
1358,2.1276424076067033,5.2340669016766945
1359,2.1275994965754585,5.234364357081796
1360,2.1275566347080654,5.2346616983318945
1361,2.127513821941599,5.234958925548389
1362,2.127471058213242,5.235256038852481
1363,2.127428343460283,5.235553038365175
1364,2.127385677620117,5.235849924207281
1365,2.127343060630247,5.23614669649941
1366,2.1273004924282803,5.236443355361978
1367,2.1272579729519316,5.236739900915206
1368,2.1272155021390207,5.23703633327912
1369,2.1271730799274726,5.237332652573552
1370,2.127130706255318,5.237628858918139
1371,2.1270883810606924,5.237924952432325
1372,2.127046104281836,5.238220933235359
1373,2.1270038758570937,5.238516801446301
1374,2.1269616957249147,5.238812557184015
1375,2.126919563823852,5.239108200567173
1376,2.126877480092563,5.239403731714258
1377,2.126835444469808,5.23969915074356
1378,2.126793456894451,5.239994457773178
1379,2.126751517305459,5.240289652921021
1380,2.1267096256419022,5.240584736304808
1381,2.1266677818429534,5.24087970804207
1382,2.1266259858478875,5.2411745682501465
1383,2.1265842375960826,5.241469317046189
1384,2.1265425370270172,5.241763954547161
1385,2.126500884080273,5.242058480869838
1386,2.1264592786955325,5.242352896130808
1387,2.12641772081258,5.242647200446471
1388,2.1263762103713004,5.242941393933041
1389,2.12633474731168,5.243235476706546
1390,2.1262933315738053,5.243529448882827
1391,2.126251963097863,5.24382331057754
1392,2.1262106418241413,5.244117061906156
1393,2.126169367693027,5.244410702983961
1394,2.126128140645007,5.244704233926057
1395,2.1260869606206683,5.244997654847361
1396,2.126045827560697,5.2452909658626075
1397,2.126004741405877,5.2455841670863474
1398,2.125963702097094,5.245877258632948
1399,2.1259227095753293,5.246170240616596
1400,2.1258817637816647,5.246463113151294
1401,2.1258408646572793,5.246755876350864
1402,2.12580001214345,5.247048530328947
1403,2.1257592061815527,5.247341075199003
1404,2.12571844671306,5.24763351107431
1405,2.1256777336795416,5.247925838067968
1406,2.1256370670226654,5.248218056292895
1407,2.1255964466841952,5.248510165861832
1408,2.125555872605992,5.24880216688734
1409,2.125515344730014,5.2490940594818
1410,2.1254748629983142,5.249385843757417
1411,2.1254344273530434,5.249677519826217
1412,2.125394037736447,5.249969087800047
1413,2.1253536940908666,5.250260547790581
1414,2.1253133963587394,5.250551899909312
1415,2.1252731444825974,5.250843144267559
1416,2.1252329384050683,5.251134280976465
1417,2.1251927780688744,5.251425310146995
1418,2.1251526634168325,5.251716231889942
1419,2.1251125943918536,5.252007046315922
1420,2.125072570936944,5.252297753535376
1421,2.1250325929952028,5.252588353658573
1422,2.1249926605098235,5.252878846795607
1423,2.1249527734240936,5.253169233056398
1424,2.124912931681393,5.253459512550693
1425,2.124873135225196,5.253749685388067
1426,2.1248333839990687,5.254039751677923
1427,2.1247936779466716,5.254329711529491
1428,2.1247540170117563,5.254619565051829
1429,2.1247144011381676,5.254909312353826
1430,2.124674830269842,5.2551989535441965
1431,2.1246353043508086,5.255488488731488
1432,2.1245958233251883,5.255777918024075
1433,2.124556387137193,5.256067241530164
1434,2.1245169957311267,5.25635645935779
1435,2.1244776490513844,5.256645571614822
1436,2.1244383470424517,5.256934578408957
1437,2.1243990896489056,5.257223479847726
1438,2.1243598768154137,5.25751227603849
1439,2.1243207084867337,5.257800967088443
1440,2.1242815846077137,5.258089553104611
1441,2.1242425051232923,5.258378034193854
1442,2.124203469978497,5.258666410462866
1443,2.1241644791184457,5.258954682018172
1444,2.1241255324883457,5.2592428489661325
1445,2.1240866300334935,5.259530911412942
1446,2.1240477716992747,5.25981886946463
1447,2.1240089574311636,5.260106723227061
1448,2.123970187174723,5.260394472805935
1449,2.1239314608756055,5.260682118306786
1450,2.1238927784795507,5.260969659834986
1451,2.1238541399323867,5.2612570974957436
1452,2.1238155451800296,5.261544431394102
1453,2.1237769941684834,5.261831661634944
1454,2.1237384868438394,5.2621187883229865
1455,2.1237000231522765,5.262405811562787
1456,2.123661603040061,5.262692731458739
1457,2.1236232264535455,5.262979548115077
1458,2.1235848933391703,5.263266261635872
1459,2.1235466036434616,5.263552872125033
1460,2.1235083573130327,5.263839379686312
1461,2.123470154294583,5.264125784423297
1462,2.1234319945348976,5.264412086439418
1463,2.123393877980848,5.264698285837945
1464,2.123355804579391,5.264984382721989
1465,2.1233177742775697,5.2652703771945015
1466,2.1232797870225117,5.2655562693582745
1467,2.12324184276143,5.2658420593159425
1468,2.123203941441623,5.266127747169983
1469,2.1231660830104735,5.266413333022714
1470,2.123128267415449,5.266698816976297
1471,2.1230904946041016,5.266984199132737
1472,2.1230527645240675,5.267269479593881
1473,2.1230150771230676,5.267554658461419
1474,2.122977432348906,5.267839735836888
1475,2.122939830149471,5.268124711821666
1476,2.1229022704727343,5.268409586516976
1477,2.122864753266751,5.268694360023889
1478,2.1228272784796594,5.268979032443316
1479,2.122789846059681,5.269263603876018
1480,2.12275245595512,5.269548074422599
1481,2.1227151081143636,5.2698324441835105
1482,2.122677802485881,5.27011671325905
1483,2.1226405390182235,5.270400881749361
1484,2.122603317660026,5.270684949754435
1485,2.1225661383600043,5.270968917374111
1486,2.1225290010669564,5.271252784708074
1487,2.1224919057297615,5.271536551855859
1488,2.1224548522973805,5.271820218916848
1489,2.122417840718856,5.272103785990272
1490,2.1223808709433114,5.272387253175212
1491,2.1223439429199513,5.272670620570595
1492,2.1223070565980606,5.2729538882752
1493,2.1222702119270056,5.273237056387656
1494,2.1222334088562325,5.273520125006441
1495,2.122196647335268,5.2738030942298835
1496,2.1221599273137186,5.274085964156162
1497,2.1221232487412713,5.274368734883309
1498,2.122086611567693,5.2746514065092045
1499,2.122050015742829,5.274933979131583
1500,2.122013461216606,5.275216452848028
1501,2.1219769479390287,5.275498827755978
1502,2.121940475860181,5.275781103952723
1503,2.121904044930226,5.276063281535405
1504,2.1218676550994053,5.27634536060102
1505,2.12183130631804,5.276627341246417
1506,2.121794998536529,5.276909223568299
1507,2.1217587317053495,5.277191007663221
1508,2.1217225057750566,5.277472693627596
1509,2.121686320696284,5.277754281557688
1510,2.1216501764197435,5.278035771549618
1511,2.121614072896224,5.278317163699361
1512,2.121578010076591,5.278598458102748
1513,2.1215419879117894,5.278879654855466
1514,2.1215060063528397,5.279160754053056
1515,2.1214700653508403,5.279441755790917
1516,2.1214341648569657,5.279722660164306
1517,2.1213983048224674,5.280003467268333
1518,2.121362485198674,5.280284177197969
1519,2.12132670593699,5.2805647900480395
1520,2.1212909669888957,5.280845305913229
1521,2.1212552683059487,5.2811257248880805
1522,2.1212196098397813,5.281406047066994
1523,2.121183991542102,5.2816862725442295
1524,2.121148413364695,5.281966401413904
1525,2.12111287525942,5.282246433769994
1526,2.1210773771782123,5.282526369706337
1527,2.121041919073081,5.28280620931663
1528,2.121006500896112,5.283085952694426
1529,2.1209711225994647,5.283365599933144
1530,2.1209357841353738,5.28364515112606
1531,2.1209004854561484,5.283924606366311
1532,2.1208652265141716,5.2842039657468955
1533,2.1208300072619015,5.284483229360674
1534,2.1207948276518693,5.284762397300368
1535,2.120759687636681,5.285041469658561
1536,2.120724587169016,5.285320446527697
1537,2.1206895262016277,5.285599328000085
1538,2.1206545046873417,5.285878114167896
1539,2.1206195225790583,5.286156805123163
1540,2.1205845798297505,5.2864354009577825
1541,2.120549676392464,5.286713901763515
1542,2.1205148122203172,5.2869923076319845
1543,2.1204799872665028,5.287270618654678
1544,2.120445201484284,5.287548834922949
1545,2.1204104548269975,5.287826956528014
1546,2.1203757472480524,5.288104983560955
1547,2.1203410787009296,5.288382916112718
1548,2.1203064491391816,5.288660754274115
1549,2.1202718585164333,5.288938498135825
1550,2.120237306786381,5.28921614778839
1551,2.120202793902793,5.289493703322221
1552,2.1201683198195087,5.289771164827594
1553,2.1201338844904383,5.290048532394652
1554,2.120099487869563,5.290325806113404
1555,2.1200651299109365,5.290602986073727
1556,2.120030810568682,5.290880072365367
1557,2.119996529796993,5.291157065077933
1558,2.119962287550135,5.291433964300908
1559,2.1199280837824426,5.291710770123639
1560,2.119893918448321,5.291987482635343
1561,2.1198597915022463,5.292264101925105
1562,2.119825702898763,5.2925406280818805
1563,2.1197916525924865,5.2928170611944925
1564,2.119757640538102,5.293093401351634
1565,2.1197236666903634,5.293369648641869
1566,2.1196897310040947,5.29364580315363
1567,2.119655833434189,5.29392186497522
1568,2.1196219739356086,5.294197834194814
1569,2.1195881524633844,5.294473710900455
1570,2.1195543689726164,5.294749495180059
1571,2.1195206234184734,5.295025187121413
1572,2.119486915756193,5.295300786812176
1573,2.11945324594108,5.295576294339877
1574,2.119419613928509,5.295851709791919
1575,2.119386019673922,5.296127033255576
1576,2.1193524631328287,5.296402264817995
1577,2.1193189442608076,5.296677404566195
1578,2.119285463013504,5.296952452587068
1579,2.1192520193466313,5.297227408967382
1580,2.1192186132159705,5.297502273793776
1581,2.11918524457737,5.297777047152762
1582,2.119151913386744,5.2980517291307265
1583,2.119118619600076,5.298326319813933
1584,2.119085363173415,5.298600819288516
1585,2.119052144062877,5.298875227640485
1586,2.119018962224645,5.299149544955727
1587,2.1189858176149676,5.299423771320002
1588,2.1189527101901615,5.299697906818945
1589,2.118919639906608,5.29997195153807
1590,2.1188866067207557,5.300245905562763
1591,2.118853610589118,5.300519768978288
1592,2.1188206514682753,5.300793541869784
1593,2.118787729314873,5.30106722432227
1594,2.1187548440856228,5.3013408164206375
1595,2.1187219957373014,5.301614318249658
1596,2.1186891842267506,5.301887729893979
1597,2.118656409510878,5.3021610514381265
1598,2.1186236715466564,5.302434282966504
1599,2.1185909702911228,5.302707424563393
1600,2.118558305701379,5.302980476312952
1601,2.1185256777345924,5.303253438299221
1602,2.1184930863479945,5.303526310606114
1603,2.118460531498881,5.303799093317429
1604,2.1184280131446123,5.3040717865168405
1605,2.1183955312426126,5.304344390287902
1606,2.118363085750371,5.304616904714049
1607,2.118330676625439,5.304889329878594
1608,2.1182983038254335,5.305161665864732
1609,2.118265967308034,5.305433912755537
1610,2.1182336670309847,5.305706070633963
1611,2.1182014029520917,5.305978139582848
1612,2.1181691750292253,5.306250119684907
1613,2.118136983220319,5.306522011022738
1614,2.1181048274833696,5.30679381367882
1615,2.118072707776436,5.307065527735515
1616,2.1180406240576404,5.307337153275067
1617,2.118008576285168,5.307608690379599
1618,2.1179765644172663,5.30788013913112
1619,2.1179445884122448,5.30815149961152
1620,2.1179126482284754,5.3084227719025705
1621,2.117880743824393,5.308693956085929
1622,2.117848875158494,5.308965052243135
1623,2.1178170421893365,5.30923606045561
1624,2.1177852448755408,5.30950698080466
1625,2.117753483175789,5.309777813371477
1626,2.1177217570488245,5.310048558237134
1627,2.117690066453452,5.31031921548259
1628,2.1176584113485384,5.3105897851886885
1629,2.1176267916930107,5.310860267436158
1630,2.117595207445858,5.311130662305611
1631,2.1175636585661293,5.311400969877546
1632,2.1175321450129356,5.311671190232347
1633,2.117500666745448,5.311941323450283
1634,2.1174692237228983,5.312211369611509
1635,2.117437815904579,5.312481328796068
1636,2.1174064432498425,5.312751201083886
1637,2.1173751057181023,5.313020986554778
1638,2.1173438032688314,5.313290685288445
1639,2.117312535861563,5.313560297364474
1640,2.117281303455891,5.313829822862341
1641,2.117250106011467,5.314099261861408
1642,2.1172189434880044,5.314368614440924
1643,2.1171878158452753,5.314637880680027
1644,2.117156723043111,5.3149070606577435
1645,2.1171256650414034,5.3151761544529865
1646,2.117094641800102,5.315445162144559
1647,2.117063653279217,5.315714083811152
1648,2.117032699438816,5.315982919531344
1649,2.117001780239026,5.316251669383605
1650,2.1169708956400335,5.3165203334462925
1651,2.116940045602083,5.316788911797654
1652,2.116909230085478,5.317057404515826
1653,2.1168784490505796,5.3173258116788364
1654,2.1168477024578083,5.317594133364602
1655,2.116816990267642,5.317862369650929
1656,2.116786312440617,5.318130520615516
1657,2.1167556689373277,5.3183985863359515
1658,2.1167250597184255,5.318666566889715
1659,2.1166944847446207,5.318934462354176
1660,2.116663943976681,5.319202272806597
1661,2.1166334373754307,5.319469998324131
1662,2.116602964901753,5.319737638983822
1663,2.1165725265165873,5.320005194862608
1664,2.1165421221809306,5.320272666037317
1665,2.116511751855837,5.32054005258467
1666,2.1164814155024176,5.320807354581281
1667,2.11645111308184,5.321074572103656
1668,2.116420844555329,5.321341705228194
1669,2.1163906098841654,5.321608754031188
1670,2.1163604090296877,5.3218757185888235
1671,2.11633024195329,5.3221425989771785
1672,2.1163001086164224,5.322409395272227
1673,2.1162700089805924,5.322676107549834
1674,2.1162399430073626,5.3229427358857615
1675,2.116209910658352,5.323209280355663
1676,2.116179911895235,5.3234757410350895
1677,2.116149946679743,5.323742117999484
1678,2.116120014973662,5.3240084113241855
1679,2.1160901167388335,5.324274621084428
1680,2.116060251937155,5.324540747355341
1681,2.11603042053058,5.324806790211948
1682,2.116000622481115,5.32507274972917
1683,2.1159708577508245,5.325338625981822
1684,2.1159411263018257,5.325604419044618
1685,2.1159114280962923,5.325870128992164
1686,2.115881763096452,5.3261357558989655
1687,2.1158521312645875,5.326401299839424
1688,2.115822532563036,5.326666760887837
1689,2.1157929669541895,5.326932139118399
1690,2.115763434400494,5.3271974346052025
1691,2.1157339348644504,5.327462647422236
1692,2.1157044683086133,5.327727777643388
1693,2.1156750346955917,5.327992825342442
1694,2.1156456339880485,5.32825779059308
1695,2.1156162661487006,5.328522673468883
1696,2.1155869311403186,5.328787474043329
1697,2.1155576289257265,5.329052192389796
1698,2.1155283594678025,5.329316828581561
1699,2.115499122729478,5.3295813826917975
1700,2.115469918673738,5.329845854793579
1701,2.1154407472636203,5.3301102449598785
1702,2.1154116084622165,5.330374553263568
1703,2.115382502232671,5.33063877977742
1704,2.1153534285381808,5.330902924574105
1705,2.1153243873419965,5.3311669877261965
1706,2.115295378607421,5.331430969306164
1707,2.1152664022978107,5.33169486938638
1708,2.1152374583765736,5.331958688039117
1709,2.1152085468071706,5.332222425336549
1710,2.115179667553115,5.332486081350748
1711,2.115150820577972,5.332749656153689
1712,2.11512200584536,5.3330131498172495
1713,2.1150932233189486,5.333276562413206
1714,2.1150644729624597,5.333539894013238
1715,2.115035754739667,5.3338031446889245
1716,2.1150070686143962,5.33406631451175
1717,2.114978414550525,5.334329403553098
1718,2.1149497925119816,5.334592411884255
1719,2.114921202462747,5.334855339576412
1720,2.114892644366853,5.335118186700659
1721,2.114864118188383,5.3353809533279914
1722,2.114835623891471,5.335643639529308
1723,2.114807161440303,5.335906245375408
1724,2.114778730799115,5.336168770936996
1725,2.114750331932195,5.33643121628468
1726,2.1147219648038815,5.336693581488971
1727,2.1146936293785634,5.3369558666202845
1728,2.1146653256206807,5.337218071748938
1729,2.114637053494724,5.337480196945157
1730,2.1146088129652334,5.337742242279068
1731,2.1145806039968007,5.3380042078207035
1732,2.1145524265540674,5.33826609364
1733,2.114524280601725,5.338527899806799
1734,2.114496166104515,5.338789626390847
1735,2.1144680830272296,5.339051273461797
1736,2.11444003133471,5.339312841089205
1737,2.114412010991848,5.339574329342535
1738,2.114384021963585,5.339835738291156
1739,2.1143560642149115,5.340097068004341
1740,2.114328137710868,5.340358318551271
1741,2.1143002424165447,5.340619490001033
1742,2.1142723782970805,5.340880582422621
1743,2.1142445453176637,5.341141595884933
1744,2.114216743443532,5.341402530456777
1745,2.1141889726399716,5.341663386206864
1746,2.114161232872319,5.341924163203817
1747,2.114133524105958,5.342184861516163
1748,2.1141058463063223,5.342445481212335
1749,2.114078199438894,5.342706022360678
1750,2.114050583469204,5.342966485029441
1751,2.114022998362831,5.343226869286783
1752,2.113995444085403,5.343487175200768
1753,2.1139679206025965,5.343747402839373
1754,2.1139404278801353,5.3440075522704795
1755,2.113912965883792,5.344267623561879
1756,2.113885534579387,5.344527616781271
1757,2.1138581339327893,5.344787531996265
1758,2.113830763909915,5.345047369274378
1759,2.1138034244767283,5.3453071286830385
1760,2.113776115599242,5.345566810289582
1761,2.1137488372435147,5.345826414161254
1762,2.1137215893756545,5.346085940365211
1763,2.1136943719618158,5.346345388968517
1764,2.1136671849682007,5.346604760038149
1765,2.1136400283610586,5.346864053640992
1766,2.113612902106686,5.347123269843841
1767,2.113585806171427,5.347382408713404
1768,2.1135587405216723,5.347641470316296
1769,2.1135317051238593,5.3479004547190465
1770,2.1135046999444733,5.348159361988093
1771,2.113477724950045,5.3484181921897855
1772,2.1134507801071525,5.348676945390385
1773,2.113423865382421,5.3489356216560635
1774,2.1133969807425212,5.3491942210529055
1775,2.113370126154171,5.349452743646907
1776,2.113343301584134,5.349711189503975
1777,2.113316506999221,5.34996955868993
1778,2.113289742366288,5.3502278512705015
1779,2.113263007652238,5.350486067311336
1780,2.113236302824019,5.350744206877989
1781,2.113209627848626,5.35100227003593
1782,2.113182982693099,5.351260256850541
1783,2.113156367324524,5.351518167387117
1784,2.1131297817100334,5.351776001710866
1785,2.113103225816804,5.35203375988691
1786,2.113076699612059,5.352291441980284
1787,2.1130502030630662,5.352549048055934
1788,2.11302373613714,5.352806578178725
1789,2.1129972988016386,5.353064032413431
1790,2.112970891023967,5.353321410824743
1791,2.112944512771574,5.353578713477265
1792,2.1129181640119534,5.353835940435516
1793,2.112891844712645,5.354093091763928
1794,2.1128655548412327,5.354350167526849
1795,2.112839294365345,5.35460716778854
1796,2.1128130632526556,5.35486409261318
1797,2.112786861470883,5.355120942064861
1798,2.1127606889877892,5.35537771620759
1799,2.1127345457711817,5.35563441510529
1800,2.1127084317889118,5.355891038821799
1801,2.1126823470088754,5.356147587420871
1802,2.1126562913990123,5.3564040609661765
1803,2.112630264927307,5.356660459521302
1804,2.112604267561787,5.356916783149748
1805,2.1125782992705253,5.357173031914932
1806,2.1125523600216374,5.357429205880191
1807,2.112526449783283,5.357685305108774
1808,2.112500568523666,5.3579413296638485
1809,2.1124747162110338,5.3581972796085005
1810,2.112448892813677,5.358453155005731
1811,2.1124230982999292,5.358708955918458
1812,2.112397332638169,5.3589646824095185
1813,2.1123715957968177,5.359220334541664
1814,2.112345887744339,5.359475912377567
1815,2.1123202084492405,5.359731415979815
1816,2.112294557880073,5.359986845410915
1817,2.1122689360054303,5.360242200733291
1818,2.1122433427939487,5.360497482009285
1819,2.1122177782143075,5.360752689301159
1820,2.1121922422352295,5.36100782267109
1821,2.1121667348254793,5.361262882181177
1822,2.112141255953865,5.361517867893435
1823,2.1121158055892364,5.361772779869801
1824,2.1120903837004867,5.362027618172128
1825,2.1120649902565507,5.362282382862189
1826,2.112039625226406,5.362537074001676
1827,2.112014288579072,5.362791691652201
1828,2.1119889802836114,5.363046235875296
1829,2.1119637003091274,5.363300706732411
1830,2.1119384486247665,5.363555104284917
1831,2.111913225199717,5.363809428594105
1832,2.111888030003209,5.364063679721185
1833,2.1118628630045135,5.364317857727288
1834,2.1118377241729447,5.364571962673465
1835,2.1118126134778574,5.364825994620689
1836,2.1117875308886487,5.36507995362985
1837,2.1117624763747567,5.365333839761763
1838,2.111737449905661,5.365587653077161
1839,2.1117124514508827,5.3658413936367
1840,2.1116874809799846,5.366095061500954
1841,2.11166253846257,5.366348656730422
1842,2.111637623868284,5.366602179385524
1843,2.1116127371668125,5.366855629526598
1844,2.111587878327882,5.367109007213907
1845,2.1115630473212605,5.367362312507635
1846,2.1115382441167565,5.3676155454678876
1847,2.1115134686842194,5.3678687061546935
1848,2.1114887209935396,5.368121794628002
1849,2.1114640010146477,5.368374810947686
1850,2.1114393087175154,5.368627755173541
1851,2.111414644072154,5.368880627365283
1852,2.1113900070486165,5.369133427582555
1853,2.111365397616995,5.369386155884919
1854,2.1113408157474227,5.369638812331861
1855,2.111316261410073,5.369891396982791
1856,2.111291734575159,5.370143909897041
1857,2.111267235212934,5.370396351133868
1858,2.111242763293691,5.370648720752452
1859,2.1112183187877642,5.370901018811895
1860,2.111193901665526,5.371153245371225
1861,2.1111695118973897,5.371405400489394
1862,2.1111451494538076,5.371657484225276
1863,2.1111208143052727,5.37190949663767
1864,2.1110965064223164,5.3721614377853015
1865,2.1110722257755103,5.372413307726817
1866,2.111047972335465,5.37266510652079
1867,2.111023746072831,5.372916834225718
1868,2.110999546958298,5.373168490900023
1869,2.110975374962594,5.373420076602051
1870,2.1109512300564877,5.373671591390076
1871,2.1109271122107858,5.373923035322296
1872,2.1109030213963345,5.374174408456832
1873,2.110878957584019,5.374425710851733
1874,2.1108549207447624,5.374676942564973
1875,2.1108309108495282,5.374928103654451
1876,2.1108069278693176,5.375179194177994
1877,2.110782971775171,5.375430214193352
1878,2.110759042538167,5.375681163758203
1879,2.1107351401294228,5.37593204293015
1880,2.1107112645200945,5.376182851766724
1881,2.110687415681376,5.376433590325381
1882,2.1106635935845,5.376684258663505
1883,2.1106397982007374,5.376934856838404
1884,2.1106160295013976,5.377185384907317
1885,2.110592287457828,5.377435842927405
1886,2.110568572041413,5.377686230955761
1887,2.110544883223577,5.3779365490494015
1888,2.11052122097578,5.378186797265272
1889,2.1104975852695222,5.378436975660245
1890,2.1104739760763405,5.378687084291121
1891,2.110450393367809,5.3789371232146275
1892,2.1104268371155412,5.37918709248742
1893,2.110403307291186,5.379436992166084
1894,2.110379803866432,5.379686822307129
1895,2.1103563268130037,5.379936582966995
1896,2.110332876102664,5.380186274202051
1897,2.110309451707212,5.380435896068594
1898,2.110286053598486,5.380685448622848
1899,2.1102626817483596,5.380934931920967
1900,2.110239336128745,5.381184346019033
1901,2.11021601671159,5.381433690973059
1902,2.1101927234688813,5.381682966838984
1903,2.110169456372641,5.381932173672678
1904,2.110146215394929,5.38218131152994
1905,2.1101230005078415,5.382430380466497
1906,2.110099811683512,5.382679380538008
1907,2.1100766488941103,5.382928311800059
1908,2.110053512111843,5.383177174308169
1909,2.1100304013089533,5.383425968117782
1910,2.1100073164577213,5.383674693284276
1911,2.109984257530463,5.383923349862958
1912,2.1099612244995307,5.384171937909065
1913,2.1099382173373136,5.3844204574777645
1914,2.1099152360162368,5.384668908624153
1915,2.109892280508762,5.3849172914032595
1916,2.1098693507873865,5.385165605870042
1917,2.109846446824644,5.385413852079391
1918,2.1098235685931046,5.385662030086126
1919,2.1098007160653736,5.3859101399450005
1920,2.109777889214093,5.3861581817106945
1921,2.10975508801194,5.3864061554378235
1922,2.1097323124316274,5.3866540611809315
1923,2.1097095624459046,5.386901898994496
1924,2.109686838027556,5.387149668932924
1925,2.109664139149402,5.387397371050556
1926,2.1096414657842986,5.387645005401663
1927,2.1096188179051363,5.387892572040449
1928,2.1095961954848423,5.3881400710210485
1929,2.1095735984963784,5.3883875023975305
1930,2.1095510269127415,5.388634866223894
1931,2.1095284807069645,5.388882162554071
1932,2.109505959852115,5.3891293914419265
1933,2.109483464321296,5.389376552941257
1934,2.1094609940876454,5.389623647105792
1935,2.1094385491243357,5.389870673989195
1936,2.1094161294045746,5.390117633645062
1937,2.109393734901605,5.39036452612692
1938,2.1093713655887045,5.390611351488231
1939,2.109349021439185,5.390858109782391
1940,2.1093267024263938,5.391104801062728
1941,2.109304408523712,5.391351425382502
1942,2.1092821397045562,5.391597982794909
1943,2.109259895942377,5.391844473353079
1944,2.109237677210659,5.392090897110074
1945,2.109215483482922,5.39233725411889
1946,2.10919331473272,5.392583544432458
1947,2.1091711709336414,5.392829768103643
1948,2.1091490520593084,5.393075925185243
1949,2.1091269580833774,5.393322015729991
1950,2.1091048889795387,5.393568039790556
1951,2.1090828447215175,5.393813997419539
1952,2.1090608252830725,5.394059888669476
1953,2.109038830637996,5.39430571359284
1954,2.109016860760115,5.3945514722420365
1955,2.10899491562329,5.394797164669407
1956,2.1089729952014147,5.395042790927227
1957,2.108951099468417,5.395288351067709
1958,2.1089292283982584,5.3955338451429995
1959,2.1089073819649338,5.395779273205181
1960,2.108885560142472,5.396024635306271
1961,2.108863762904935,5.396269931498223
1962,2.1088419902264186,5.396515161832925
1963,2.1088202420810513,5.396760326362202
1964,2.108798518442996,5.397005425137815
1965,2.108776819286447,5.39725045821146
1966,2.1087551445856336,5.397495425634771
1967,2.108733494314818,5.397740327459316
1968,2.1087118684482946,5.3979851637366005
1969,2.1086902669603913,5.398229934518066
1970,2.108668689825469,5.398474639855091
1971,2.108647137017922,5.39871927979899
1972,2.108625608512176,5.398963854401015
1973,2.1086041042826915,5.399208363712354
1974,2.1085826243039603,5.399452807784134
1975,2.1085611685505072,5.3996971866674155
1976,2.10853973699689,5.399941500413199
1977,2.108518329617699,5.4001857490724205
1978,2.108496946387557,5.400429932695955
1979,2.1084755872811187,5.400674051334613
1980,2.1084542522730723,5.400918105039145
1981,2.1084329413381377,5.401162093860237
1982,2.108411654451067,5.4014060178485135
1983,2.108390391586645,5.4016498770545365
1984,2.108369152719688,5.401893671528806
1985,2.108347937825046,5.402137401321762
1986,2.108326746877599,5.40238106648378
1987,2.1083055798522605,5.402624667065175
1988,2.108284436723976,5.402868203116199
1989,2.108263317467722,5.403111674687045
1990,2.1082422220585073,5.403355081827843
1991,2.108221150471373,5.40359842458866
1992,2.108200102681392,5.403841703019506
1993,2.108179078663668,5.404084917170325
1994,2.108158078393337,5.404328067091003
1995,2.1081371018455672,5.404571152831366
1996,2.108116148995557,5.404814174441175
1997,2.1080952198185376,5.405057131970135
1998,2.108074314289771,5.405300025467885
1999,2.108053432384551,5.405542854984009
2000,2.108032574078202,5.405785620568028
2001,2.1080117393460807,5.4060283222694006
2002,2.107990928163574,5.406270960137528
2003,2.1079701405061013,5.406513534221751
2004,2.107949376349112,5.406756044571348
2005,2.107928635668087,5.406998491235541
2006,2.1079079184385385,5.407240874263489
2007,2.1078872246360096,5.407483193704293
2008,2.107866554236074,5.407725449606992
2009,2.1078459072143367,5.4079676420205685
2010,2.1078252835464335,5.408209770993944
2011,2.1078046832080304,5.4084518365759795
2012,2.107784106174825,5.408693838815479
2013,2.1077635524225453,5.408935777761185
2014,2.1077430219269497,5.409177653461782
2015,2.1077225146638274,5.409419465965896
2016,2.107702030608998,5.409661215322093
2017,2.107681569738312,5.409902901578881
2018,2.1076611320276495,5.410144524784708
2019,2.107640717452922,5.410386084987964
2020,2.1076203259900708,5.410627582236982
2021,2.1075999576150672,5.410869016580033
2022,2.107579612303913,5.4111103880653335
2023,2.107559290032641,5.411351696741039
2024,2.107538990777313,5.411592942655248
2025,2.107518714514021,5.411834125855999
2026,2.107498461218888,5.412075246391276
2027,2.107478230868066,5.412316304309003
2028,2.107458023437737,5.412557299657045
2029,2.1074378389041133,5.412798232483211
2030,2.107417677243437,5.413039102835253
2031,2.1073975384319805,5.4132799107608625
2032,2.1073774224460444,5.413520656307677
2033,2.1073573292619603,5.4137613395232735
2034,2.1073372588560892,5.414001960455175
2035,2.1073172112048217,5.414242519150844
2036,2.1072971862845775,5.414483015657688
2037,2.1072771840718065,5.4147234500230566
2038,2.1072572045429876,5.414963822294243
2039,2.1072372476746293,5.4152041325184825
2040,2.107217313443269,5.415444380742956
2041,2.107197401825474,5.415684567014785
2042,2.1071775127978407,5.415924691381036
2043,2.107157646336995,5.416164753888719
2044,2.107137802419591,5.416404754584787
2045,2.107117981022313,5.416644693516136
2046,2.1070981821218737,5.416884570729608
2047,2.1070784056950154,5.417124386271987
2048,2.1070586517185084,5.417364140190002
2049,2.107038920169153,5.417603832530325
2050,2.1070192110237778,5.417843463339574
